year,ahe,bachelor,female,age
2008,13.22115421,0,1,30
2008,13.35470104,1,1,31
2008,8.25,0,1,33
2008,14.55301476,0,1,30
2008,30.28846169,1,0,28
2008,19.23077011,1,1,29
2008,17.94871712,0,0,33
2008,26.44230843,0,0,34
2008,43.26922989,1,0,33
2008,24.03846169,0,0,34
2008,19.23077011,1,1,32
2008,10.43956089,0,1,30
2008,23.07692337,0,0,32
2008,14.42307663,0,0,27
2008,20.67307663,0,1,27
2008,23.80952454,1,0,34
2008,21.63461494,0,0,27
2008,12.01923084,0,1,26
2008,8.547008514,0,1,33
2008,11.1336031,0,1,32
2008,12.01923084,1,1,25
2008,13.63636398,1,0,31
2008,17.78846169,0,1,32
2008,20.67307663,0,1,25
2008,15,1,0,33
2008,14.42307663,1,1,32
2008,21.63461494,0,0,33
2008,5.288461685,0,0,33
2008,22.59615326,1,1,34
2008,18.26922989,0,0,31
2008,17.30769157,1,1,34
2008,17.67151833,1,1,27
2008,20.19230843,1,0,28
2008,15.73426533,0,0,29
2008,9.615385056,0,1,34
2008,10.57692337,0,0,32
2008,4.326922894,0,1,29
2008,5.769230843,0,1,30
2008,10.09615421,1,0,28
2008,21.1428566,0,0,26
2008,14.19413948,0,0,26
2008,13.56275272,1,1,26
2008,16.66666603,0,0,33
2008,15,1,0,26
2008,16.875,1,1,25
2008,19.23077011,1,1,33
2008,10.57692337,0,0,28
2008,14.52991486,0,0,32
2008,12.74509811,0,0,32
2008,28.6764698,1,1,32
2008,8,1,1,27
2008,19.95192337,0,0,28
2008,9.615385056,0,0,33
2008,33.65384674,1,1,32
2008,13.46153831,0,0,34
2008,9.29487133,0,0,28
2008,38.90876389,1,1,29
2008,19.23077011,1,1,32
2008,14.90480804,0,0,32
2008,19.23077011,1,0,25
2008,17.69230843,1,0,33
2008,17.78846169,0,0,32
2008,21.23931694,1,0,32
2008,17.09401703,1,1,29
2008,17.78846169,1,1,34
2008,7.211538315,0,0,28
2008,20.5128212,1,1,27
2008,14.42307663,0,0,34
2008,46.15384674,1,0,32
2008,12.01923084,1,1,29
2008,8.653845787,0,0,25
2008,18.58974266,1,0,32
2008,17.09401703,1,1,31
2008,14.9572649,0,1,30
2008,11.53846169,1,1,25
2008,18.84615326,1,0,25
2008,13.46153831,1,1,26
2008,12.01923084,1,1,26
2008,14.42307663,0,0,27
2008,31.25,1,1,33
2008,12.98076916,0,0,32
2008,8.17307663,0,1,30
2008,16.14635468,0,0,32
2008,15.8740387,0,0,33
2008,10.57692337,0,1,26
2008,19.23077011,0,1,29
2008,6.655769348,0,0,27
2008,17.78846169,0,0,31
2008,13.63636398,0,0,31
2008,9.79020977,0,1,31
2008,10.38461494,0,0,25
2008,15.38461494,0,1,30
2008,16.82692337,0,0,27
2008,19.23077011,1,0,32
2008,20.38461494,1,1,30
2008,21.15384674,1,0,32
2008,21.63461494,1,1,32
2008,8.547008514,0,0,31
2008,13.4640522,0,0,28
2008,14.90384579,1,0,32
2008,21.63461494,0,0,33
2008,15,0,0,25
2008,11.05769253,1,1,32
2008,13,1,0,29
2008,32.69230652,0,0,32
2008,13.02083302,0,0,26
2008,57.30769348,1,0,28
2008,9.615385056,0,1,27
2008,9.615385056,1,0,26
2008,9.615385056,1,0,27
2008,9.615385056,1,0,25
2008,9.615385056,1,0,25
2008,23.5,0,1,34
2008,12.01923084,0,0,29
2008,18.26922989,0,0,27
2008,38.46154022,1,0,34
2008,11,1,1,30
2008,26.44230843,1,0,30
2008,9.615385056,1,0,29
2008,23.78542519,1,0,29
2008,8.653845787,0,1,28
2008,11.60000038,0,0,31
2008,17.30769157,1,1,25
2008,9.615385056,1,0,25
2008,10,0,0,25
2008,24.03846169,1,1,26
2008,30.28846169,1,0,28
2008,52,0,0,33
2008,32.90598297,1,1,28
2008,28.84615326,1,1,27
2008,3.525640965,0,0,29
2008,24.57202721,1,0,29
2008,26.92307663,1,1,30
2008,45.54655838,0,1,25
2008,5.769230843,0,1,32
2008,20.87912178,1,1,33
2008,15.38461494,0,1,31
2008,29.9145298,0,0,29
2008,24.03846169,1,1,28
2008,29.05982971,1,0,33
2008,42.30769348,1,0,33
2008,60.09615326,1,0,33
2008,28.84615326,0,0,30
2008,25.64102554,1,0,27
2008,40.86538315,1,1,26
2008,20.67307663,1,1,27
2008,19.23077011,0,0,26
2008,21.67832184,1,0,30
2008,19.23077011,0,0,29
2008,15.73426533,1,1,28
2008,19.71153831,1,0,27
2008,28.84615326,1,1,28
2008,12.01923084,1,1,28
2008,8.17307663,1,0,28
2008,48.07692337,1,0,25
2008,7.591093063,0,0,25
2008,10.09615421,0,1,26
2008,27.40384674,1,0,25
2008,14.61538506,1,0,30
2008,27.47252655,1,1,26
2008,62.5,1,0,33
2008,12.01923084,0,0,28
2008,27.77777863,1,1,25
2008,57.69230652,1,1,31
2008,48.07692337,1,0,32
2008,10.48387051,1,1,27
2008,8.333333015,0,0,28
2008,6.153846264,0,1,26
2008,12.85714245,0,1,26
2008,12.85714245,0,0,25
2008,26.44230843,1,0,29
2008,21.63461494,0,1,34
2008,32.05128098,1,1,27
2008,19.71153831,1,0,25
2008,11.25,0,1,27
2008,26.92307663,0,0,30
2008,12.5,0,0,27
2008,28.84711456,1,1,34
2008,17.94871712,1,1,32
2008,21.91413307,1,1,30
2008,14.42307663,0,0,34
2008,12.01923084,0,0,28
2008,21.53846169,1,0,30
2008,10.88888931,1,1,30
2008,23.07692337,1,1,30
2008,31.25,1,1,30
2008,52.88461685,1,1,34
2008,23.07692337,1,1,33
2008,50.48077011,1,1,32
2008,18.02884674,1,0,31
2008,19.23077011,0,1,28
2008,8.854166985,0,0,31
2008,21.63461494,0,0,34
2008,14.81481457,0,0,33
2008,25.48077011,1,1,32
2008,36.05769348,1,0,31
2008,32.69230652,1,1,31
2008,14.90384579,0,0,28
2008,16.34615326,0,0,30
2008,5.769230843,0,1,25
2008,13.46153831,0,0,27
2008,15.76923084,1,0,31
2008,12,0,0,31
2008,6.25,0,1,33
2008,27.47252655,1,1,34
2008,20,1,1,26
2008,21.36752129,0,0,28
2008,4.808653831,1,1,30
2008,13.15789509,0,1,30
2008,22.21153831,1,0,26
2008,21.63461494,1,1,30
2008,13.56275272,1,1,30
2008,28.84615326,1,0,31
2008,30.76922989,1,0,29
2008,19.23077011,0,1,32
2008,12.5,0,0,32
2008,23.77622414,0,0,34
2008,21.15384674,1,0,33
2008,7.692307472,0,0,33
2008,35.50296021,0,0,32
2008,14.42307663,1,1,25
2008,17.20647812,1,1,31
2008,28.17531395,1,0,32
2008,31.25,1,1,34
2008,18.02884674,1,0,31
2008,16.82692337,1,0,27
2008,20.76922989,1,1,25
2008,32.96703339,0,0,29
2008,19.23077011,0,1,29
2008,34.39230728,0,0,31
2008,19.71153831,0,1,27
2008,11.53846169,0,0,29
2008,15.38461494,1,1,34
2008,16.48351669,0,1,33
2008,43.26922989,1,0,30
2008,24.78632545,1,1,25
2008,10,1,0,25
2008,8.17307663,0,1,26
2008,26.49572563,1,0,29
2008,14.42307663,1,0,29
2008,29.05982971,0,1,27
2008,24.07407379,0,1,29
2008,24.03846169,1,0,34
2008,10.57692337,1,1,27
2008,33.65384674,1,0,26
2008,16.82692337,1,1,32
2008,12.01923084,1,1,33
2008,10.09711552,0,0,32
2008,5.288461685,1,0,26
2008,25.64102554,1,0,25
2008,31.25,1,0,33
2008,10,0,1,32
2008,27.61341286,1,0,27
2008,24.65483284,1,1,28
2008,24.03846169,1,1,28
2008,35.7142868,1,0,28
2008,29.10602951,1,0,26
2008,17.64422989,1,1,27
2008,5.494505405,0,1,30
2008,46.63461685,1,1,34
2008,15.38461494,1,1,28
2008,19.23077011,1,1,26
2008,15,0,0,26
2008,9.616346359,1,0,27
2008,14.42307663,0,0,31
2008,38.46154022,1,0,32
2008,26.44230843,1,1,29
2008,6.971153736,0,0,31
2008,12.01923084,0,0,25
2008,7.211538315,0,0,25
2008,20.67307663,0,0,28
2008,12.47505188,1,1,33
2008,28.84615326,1,0,30
2008,15.86538506,0,1,34
2008,28.20512772,0,0,34
2008,30.44871712,0,0,30
2008,22.59615326,0,1,27
2008,13.46153831,0,0,28
2008,12.69230747,0,0,26
2008,17.3992672,0,1,28
2008,16.82692337,0,1,33
2008,18.26922989,0,0,32
2008,23.07692337,0,0,31
2008,8.17307663,1,0,30
2008,23.84615326,1,1,34
2008,9.5,1,0,27
2008,19.67799568,1,0,25
2008,28.84615326,0,0,29
2008,17.03296661,0,1,31
2008,14.42307663,0,0,30
2008,12.01923084,0,1,33
2008,35.05913544,0,0,32
2008,20.67307663,1,0,28
2008,35.09615326,1,1,27
2008,58,1,0,30
2008,14.58333302,0,0,33
2008,6.971153736,0,0,29
2008,17.69230843,1,0,31
2008,14.9572649,1,0,29
2008,19.23077011,0,0,33
2008,20.19230843,0,0,34
2008,18.75,0,1,29
2008,15.86538506,0,1,29
2008,16.82692337,0,0,28
2008,20.76922989,1,1,32
2008,23.07692337,1,1,34
2008,60.09615326,1,0,32
2008,29.5,0,0,29
2008,16.26922989,0,0,32
2008,16.34615326,0,0,31
2008,19.23077011,1,0,25
2008,18.75,1,1,33
2008,12.98076916,0,1,32
2008,47.75249863,1,0,30
2008,25,0,0,28
2008,5.480769157,1,1,26
2008,21.53846169,0,0,30
2008,12.82051277,1,1,29
2008,29.80769157,0,0,31
2008,28.84615326,0,0,30
2008,25,0,0,25
2008,21.63461494,0,0,34
2008,16.82692337,0,0,33
2008,38.46154022,1,0,29
2008,12.01923084,0,1,27
2008,42.30769348,1,0,33
2008,27.69230843,1,1,27
2008,36.71328735,1,1,30
2008,48.07692337,1,0,31
2008,22.11538506,1,1,28
2008,21.15384674,1,1,28
2008,24.03846169,1,1,26
2008,21.45299149,1,1,34
2008,26.44230843,1,0,29
2008,12.08791256,0,1,31
2008,22.11538506,1,1,27
2008,13.46153831,1,1,28
2008,7.894736767,0,0,27
2008,16.82692337,1,0,27
2008,40.38461685,1,0,28
2008,24.72527504,1,1,29
2008,31.2509613,1,0,34
2008,12.02019215,1,0,31
2008,26.92307663,1,1,28
2008,9.001636505,1,1,32
2008,23.4265728,1,0,30
2008,27.77777863,0,1,31
2008,38.46154022,1,0,33
2008,48.07692337,1,0,34
2008,21.35416603,1,1,33
2008,26.92307663,1,1,28
2008,27.47252655,1,1,29
2008,26.92307663,1,1,25
2008,21.3286705,1,1,26
2008,18.84615326,1,0,34
2008,33.65384674,1,1,29
2008,29.4871788,1,0,29
2008,27.30769157,1,0,28
2008,48.07692337,0,1,28
2008,23.07692337,1,0,27
2008,14.42307663,1,1,28
2008,26.44230843,1,0,32
2008,17.09401703,1,0,30
2008,26.44230843,1,0,32
2008,36.32478714,0,0,31
2008,7.211538315,0,0,32
2008,24.03846169,0,0,27
2008,11.53846169,0,1,32
2008,24.03942299,0,0,27
2008,14.5348835,0,0,28
2008,12.01923084,0,1,27
2008,15.38461494,1,1,25
2008,14.42307663,1,1,34
2008,26.44230843,1,1,34
2008,37.95546722,1,1,27
2008,18.84615326,1,1,27
2008,31.74603081,1,0,27
2008,24.03846169,1,1,28
2008,52.88461685,1,1,33
2008,12.5,0,1,28
2008,18.26922989,0,0,25
2008,15.88628769,0,1,31
2008,19.23077011,0,0,33
2008,15.38461494,0,1,25
2008,21.63461494,1,1,32
2008,12.82051277,1,0,27
2008,9.935897827,1,1,28
2008,14.42307663,1,1,31
2008,14.42307663,1,0,26
2008,7.967032909,0,0,26
2008,27.88461494,1,1,30
2008,18.11224556,1,1,31
2008,15.38461494,0,0,29
2008,13.46153831,0,0,34
2008,28.84615326,0,0,30
2008,8.17307663,0,1,27
2008,22.23557663,1,1,29
2008,28.84615326,1,0,30
2008,34.61538315,1,0,32
2008,14.52991486,1,0,30
2008,36.53845978,0,1,32
2008,60.09615326,1,0,34
2008,24.03846169,1,1,32
2008,24.03846169,1,1,29
2008,27.77777863,1,0,31
2008,7.8125,0,0,27
2008,5.153846264,0,1,32
2008,10.09615421,0,1,32
2008,17.30769157,1,1,28
2008,24.51922989,1,0,34
2008,10.09615421,0,0,25
2008,16.82692337,1,1,25
2008,10,0,0,33
2008,20.19230843,1,1,26
2008,20.19230843,0,0,27
2008,17.01922989,1,1,26
2008,31.25,1,0,34
2008,12.01923084,1,1,30
2008,5.057692528,0,0,27
2008,36.53845978,1,0,34
2008,39.70588303,1,0,27
2008,13.46153831,1,1,25
2008,13.46153831,0,0,25
2008,19.23077011,1,1,26
2008,10.96153831,0,1,34
2008,74.78632355,1,1,34
2008,12.98076916,0,0,31
2008,32.21154022,1,1,34
2008,19.23077011,0,0,34
2008,14.42307663,1,1,32
2008,28.84615326,1,0,31
2008,28.84615326,1,0,31
2008,22.59615326,0,0,33
2008,34.13461685,1,0,33
2008,11.53846169,0,1,33
2008,17.58241844,0,1,28
2008,16.82692337,0,1,33
2008,32.69230652,1,1,27
2008,23.07692337,1,0,26
2008,19.71153831,0,1,29
2008,15.38461494,1,1,33
2008,19.23077011,0,0,28
2008,19.23077011,0,0,32
2008,16.82692337,0,0,31
2008,16.34615326,1,0,34
2008,16.34615326,0,0,29
2008,19.71153831,1,0,27
2008,22.59615326,1,0,26
2008,13.15789509,0,0,26
2008,49.52381134,0,0,32
2008,9.230769157,0,1,25
2008,9.946949959,0,0,33
2008,19.71153831,0,0,31
2008,19.23077011,0,0,34
2008,19.23077011,1,1,29
2008,18.68131828,1,1,32
2008,31.54120827,1,1,33
2008,11.53846169,0,1,26
2008,38.03418732,1,0,30
2008,13.73626328,0,1,25
2008,15.86538506,1,1,31
2008,45.67307663,0,0,30
2008,11.92307663,0,0,30
2008,16.02564049,0,1,25
2008,12.5,0,0,32
2008,17.63365364,1,0,27
2008,8.791209221,0,1,34
2008,26.44230843,1,0,34
2008,31.25,1,1,28
2008,20.19230843,0,0,34
2008,15.18218613,0,1,29
2008,15.54828167,0,1,29
2008,20,0,1,29
2008,31.46853065,1,0,30
2008,19.23077011,0,1,30
2008,33.65384674,1,0,32
2008,24.03846169,0,0,33
2008,22.11538506,1,1,27
2008,11.53846169,1,1,25
2008,21.63461494,0,0,29
2008,14.42307663,0,1,29
2008,6.944444656,0,1,28
2008,13.46153831,0,0,26
2008,20.19230843,1,1,34
2008,13.11188793,0,0,32
2008,34.61538315,1,0,33
2008,10.1214571,0,1,31
2008,18.75,1,1,25
2008,14.89583302,0,0,28
2008,17.78846169,1,1,26
2008,29.44711494,1,0,29
2008,12.01923084,1,0,27
2008,10,0,0,26
2008,28.36538506,1,1,33
2008,16.82788467,0,0,34
2008,15.86538506,1,1,28
2008,14.42307663,0,1,29
2008,7.085020065,0,1,30
2008,9.450549126,0,1,32
2008,24.572649,1,0,27
2008,23.50427437,1,1,31
2008,9.615385056,0,1,25
2008,21.23077011,1,1,31
2008,5.200549603,0,1,31
2008,5.200549603,0,1,31
2008,28.13725471,0,0,32
2008,16.19433212,0,1,28
2008,30.76922989,1,0,32
2008,21.63461494,1,0,32
2008,40.38461685,1,0,29
2008,14.42307663,0,1,33
2008,15.98557663,1,1,33
2008,17.71255112,0,1,29
2008,14.42307663,1,0,28
2008,15.38461494,0,1,32
2008,5.963461399,0,0,29
2008,12.08791256,0,1,34
2008,26.92307663,0,0,27
2008,16.82692337,1,1,29
2008,18.2445755,0,1,31
2008,17.09401703,0,1,30
2008,16.82692337,0,1,32
2008,21.15384674,1,1,28
2008,23.62637329,1,1,27
2008,18.26922989,0,0,26
2008,21.63461494,0,0,32
2008,14.67611313,0,1,33
2008,31.92307663,1,1,33
2008,8.136095047,0,1,34
2008,24.03846169,1,1,29
2008,16.82692337,1,1,29
2008,13.46153831,0,0,29
2008,39.42307663,1,1,31
2008,25.96153831,0,0,33
2008,18.26922989,0,0,28
2008,11.25,0,0,33
2008,23.55769157,1,0,27
2008,6,0,1,31
2008,12.5,0,0,26
2008,5.161538601,0,1,30
2008,28.84615326,1,0,33
2008,33.65384674,1,1,31
2008,8.653845787,0,0,32
2008,15.38461494,1,1,25
2008,28.84615326,0,0,34
2008,11.05769253,0,1,31
2008,19.23077011,1,1,29
2008,29.9145298,1,0,29
2008,29.9145298,1,1,29
2008,9.616346359,1,1,31
2008,19.23077011,1,1,26
2008,24.03846169,0,1,33
2008,16.82692337,1,0,33
2008,4.807692528,1,1,32
2008,13.46153831,0,1,31
2008,10.09615421,0,0,32
2008,11.53846169,0,1,30
2008,32.21154022,0,0,34
2008,14.42307663,0,0,33
2008,9.619711876,0,1,30
2008,28.84615326,1,1,28
2008,9.615385056,0,0,27
2008,48.07692337,0,1,31
2008,7.211538315,0,0,29
2008,9.890110016,0,0,31
2008,23.50427437,1,0,30
2008,26.44230843,1,0,27
2008,21.63461494,1,1,29
2008,55.23731613,1,0,34
2008,28.63247871,1,0,25
2008,15.18218613,0,0,30
2008,14.42307663,0,1,33
2008,15.38461494,1,0,25
2008,21.92307663,0,1,34
2008,23.07692337,0,1,28
2008,20.60439491,0,0,32
2008,36.05769348,1,1,33
2008,38.46154022,1,1,31
2008,19.23077011,1,0,25
2008,19.23077011,0,0,30
2008,30.04807663,1,0,31
2008,4.738562107,1,1,29
2008,32.69230652,1,1,27
2008,24.03846169,1,1,32
2008,16.34615326,1,0,34
2008,18.68241692,0,1,30
2008,7.5,0,0,30
2008,22.18934822,1,1,31
2008,14.42307663,0,0,32
2008,23.07692337,1,1,32
2008,48.07788467,1,0,32
2008,14.42307663,1,1,25
2008,34.18803406,1,0,31
2008,20.19230843,1,0,33
2008,28.84615326,1,1,27
2008,12.5,0,0,34
2008,23.31730843,1,0,34
2008,27.40384674,1,1,29
2008,20.19230843,0,0,26
2008,28.63247871,1,0,31
2008,23.07692337,0,1,26
2008,39.23077011,1,0,32
2008,12.08791256,1,0,28
2008,8,0,1,27
2008,11.09467411,1,1,28
2008,17.09401703,1,1,31
2008,19.23077011,1,0,30
2008,12.82051277,1,0,28
2008,32.69230652,1,1,26
2008,26.44230843,1,1,26
2008,48.07692337,1,1,34
2008,26.92307663,1,1,34
2008,22.62443352,1,0,26
2008,20.19230843,1,1,29
2008,19.23077011,1,0,27
2008,13.46153831,0,0,25
2008,25,1,1,28
2008,25.64102554,1,1,30
2008,27.47252655,1,1,31
2008,28.84615326,1,1,31
2008,28.84615326,1,1,30
2008,15.59251595,1,0,31
2008,38.46218109,1,0,26
2008,42.73504257,1,1,32
2008,15.69858742,1,1,27
2008,27.77777863,1,0,25
2008,21.63461494,1,0,28
2008,24.03846169,1,1,34
2008,16.48351669,1,0,34
2008,21.63461494,1,0,33
2008,32.69230652,1,1,27
2008,52.44755173,1,0,33
2008,10.09615421,0,0,30
2008,12.82051277,0,0,28
2008,19.23077011,1,1,31
2008,19.23077011,0,0,33
2008,24.40902328,1,1,26
2008,19.23077011,1,1,25
2008,13.46153831,1,1,25
2008,55.28845978,1,1,32
2008,28.84615326,1,0,30
2008,24.03846169,1,1,25
2008,40.86538315,1,0,33
2008,16.66666603,1,0,29
2008,21.03653908,1,1,26
2008,44.37869644,1,1,27
2008,23.4375,1,1,28
2008,13.46153831,1,0,27
2008,46.15384674,1,1,32
2008,57.69230652,1,1,33
2008,20.67307663,0,0,32
2008,18.09134674,1,0,31
2008,13.46153831,0,0,29
2008,7.47863245,1,1,25
2008,6.730769157,0,0,29
2008,19.23077011,0,0,28
2008,2.884615421,0,0,28
2008,40.06410217,1,0,30
2008,9.615385056,0,0,33
2008,18.02884674,0,0,28
2008,13.94230747,0,0,26
2008,24.03846169,0,0,30
2008,11.05865383,1,0,33
2008,9.615385056,0,1,30
2008,19.23077011,1,0,31
2008,48.07692337,1,1,31
2008,19.23077011,1,0,29
2008,26.92307663,1,0,25
2008,24.03846169,1,0,33
2008,10.38461494,1,0,34
2008,20.67307663,0,0,31
2008,18,1,1,31
2008,16.82692337,0,0,32
2008,14.61538506,0,0,34
2008,29.9145298,1,0,25
2008,8.653845787,0,1,30
2008,23.50427437,0,0,27
2008,17.08333397,0,1,26
2008,42.73504257,1,0,34
2008,43.26922989,1,0,32
2008,24.03846169,1,0,25
2008,25.48077011,1,1,32
2008,38.46154022,1,1,29
2008,12.01923084,0,1,31
2008,14.42307663,0,0,32
2008,24.03846169,1,0,31
2008,13.46153831,0,0,32
2008,31.25,1,1,31
2008,12.01923084,0,0,34
2008,16.5,1,1,32
2008,27.4285717,1,0,32
2008,21.63461494,1,1,31
2008,14.42307663,0,1,29
2008,14.42307663,0,0,34
2008,15.38461494,0,0,34
2008,19.23077011,0,0,33
2008,28.84615326,1,0,26
2008,12.01923084,0,0,33
2008,19.23077011,0,0,27
2008,15.02403831,1,0,33
2008,19.23077011,1,1,31
2008,13.94230747,1,1,26
2008,25.96153831,0,0,31
2008,24.03846169,0,0,27
2008,3.365384579,1,1,33
2008,17.30769157,0,0,27
2008,36.05769348,1,1,31
2008,26.59574509,1,0,31
2008,11.53846169,0,0,28
2008,8.333333015,1,0,29
2008,30.76922989,1,0,34
2008,13.46263695,1,1,29
2008,62.5,1,0,31
2008,4.807692528,0,1,33
2008,8.653845787,0,1,32
2008,24,0,0,31
2008,31.2509613,1,0,34
2008,33.65384674,1,0,28
2008,28.84615326,1,0,25
2008,26.44230843,1,0,29
2008,26,0,0,32
2008,11.53846169,0,0,28
2008,11.53846169,1,1,29
2008,24.03846169,0,0,33
2008,9.615385056,0,0,32
2008,25,0,0,32
2008,12.01923084,0,0,28
2008,25,1,1,31
2008,33.41880417,1,0,31
2008,23.07692337,0,1,29
2008,24.03846169,0,0,28
2008,16.82692337,0,0,30
2008,21.63461494,1,1,27
2008,14.42307663,1,1,26
2008,14.42307663,1,1,31
2008,9.615385056,0,0,27
2008,16.82692337,1,1,25
2008,8.17307663,0,0,28
2008,20.67307663,1,0,30
2008,18.77289391,1,1,25
2008,28.84615326,0,0,31
2008,13.94230747,1,1,28
2008,17.70833397,0,0,29
2008,38.46154022,1,1,31
2008,28.84615326,0,0,34
2008,20.19230843,0,0,26
2008,16.68269157,0,0,28
2008,9.615385056,1,1,30
2008,16.34615326,0,0,30
2008,21.63461494,0,0,27
2008,23.50427437,1,0,33
2008,25,0,0,28
2008,24.03926277,1,0,30
2008,32.69230652,1,0,32
2008,13.79807663,0,0,28
2008,8.241758347,0,0,27
2008,22.11538506,1,0,26
2008,17.01922989,1,1,25
2008,16.15384674,0,0,31
2008,4.807692528,0,0,27
2008,4.700854778,0,0,25
2008,5.944056034,0,0,25
2008,30.28846169,1,0,27
2008,14.15384579,0,0,29
2008,26.17521286,1,1,25
2008,9.890110016,0,1,25
2008,9.134614944,0,1,28
2008,8.547008514,0,0,31
2008,13.15789509,1,1,28
2008,25,1,1,32
2008,12.01923084,0,1,28
2008,11.53846169,1,1,34
2008,12.82051277,0,1,28
2008,3,1,0,32
2008,14.42307663,0,0,32
2008,22.39372444,1,1,31
2008,10.41232777,1,0,25
2008,15.81196594,1,0,25
2008,14.05325413,0,1,34
2008,16.82692337,0,1,27
2008,2.005494595,1,1,27
2008,22.83653831,1,0,30
2008,26.92307663,1,0,33
2008,5.917159557,1,1,33
2008,10.6275301,0,1,25
2008,35.09615326,1,1,31
2008,17.30769157,0,0,25
2008,21.37486649,1,1,31
2008,27.01465225,1,0,31
2008,12.01923084,0,0,31
2008,21.63461494,0,1,32
2008,14.42307663,1,1,31
2008,28.84615326,1,0,26
2008,11.53846169,1,0,26
2008,9.134614944,0,0,30
2008,10.09615421,0,1,33
2008,19.23077011,0,0,30
2008,12.01923084,0,1,28
2008,14.42307663,1,0,27
2008,24.51922989,1,1,27
2008,31.25,0,0,30
2008,26.44230843,1,0,29
2008,23.55769157,1,1,26
2008,5.698005676,0,0,26
2008,19.23077011,1,1,34
2008,19.23077011,1,0,27
2008,40.86538315,0,0,29
2008,9.712510109,1,0,29
2008,15.38461494,0,1,34
2008,38.46154022,1,1,31
2008,13.46153831,0,0,31
2008,38.46154022,1,1,34
2008,31.46853065,0,0,27
2008,36.05769348,1,1,27
2008,43.26922989,0,0,31
2008,10.76923084,1,1,34
2008,7.5,0,1,29
2008,19.23077011,0,1,31
2008,24.03846169,1,1,29
2008,14.42307663,0,1,32
2008,56.25,1,0,28
2008,20.2429142,1,1,29
2008,32.69230652,1,0,33
2008,26.44230843,1,0,33
2008,16.34615326,0,0,31
2008,33.65384674,1,1,30
2008,8.653845787,0,1,29
2008,2.884615421,0,0,28
2008,12.01923084,0,0,25
2008,9.375,0,1,29
2008,16.82692337,0,0,28
2008,12.99376297,0,0,29
2008,10.39500999,0,1,33
2008,60.09615326,1,0,30
2008,28.5714283,1,1,33
2008,14.90384579,0,1,34
2008,24.03846169,1,1,32
2008,21.63461494,1,1,32
2008,40.86538315,1,0,29
2008,28.84615326,1,0,26
2008,14.42307663,0,0,26
2008,22.5,1,1,27
2008,36.05769348,1,0,32
2008,20.67307663,0,0,30
2008,25.64102554,1,1,33
2008,31.25,1,0,34
2008,55.55555725,1,0,31
2008,24.03846169,1,0,26
2008,17.30769157,0,0,29
2008,14.42307663,0,0,27
2008,23.07692337,1,0,30
2008,9.615385056,0,1,29
2008,10.57692337,0,0,29
2008,27.40384674,1,0,34
2008,8.516483307,0,0,28
2008,9.615385056,0,0,26
2008,21.63461494,1,1,34
2008,27.88461494,1,1,28
2008,24.03846169,0,0,30
2008,32.47863388,1,0,26
2008,18.07692337,1,0,32
2008,21.45299149,1,1,32
2008,35.31196594,1,0,32
2008,12.02019215,1,0,25
2008,20.67307663,1,0,26
2008,24.03846169,1,1,31
2008,7.5,0,0,25
2008,25.24038506,0,0,30
2008,22.59615326,0,1,29
2008,17.30769157,1,1,27
2008,15.86538506,0,0,29
2008,22.91666603,0,0,25
2008,20.38461494,0,0,34
2008,8,0,0,27
2008,30.76922989,0,0,31
2008,28.84615326,1,1,31
2008,36.05769348,1,0,31
2008,13.67521381,0,0,30
2008,11.53846169,1,1,28
2008,7.5,0,0,28
2008,7.5,0,1,29
2008,7.692307472,0,1,34
2008,13.58413506,1,1,26
2008,7.212339878,0,1,29
2008,36.05769348,0,1,32
2008,16.82692337,0,0,27
2008,19.23077011,0,0,31
2008,10.09615421,0,0,30
2008,34.61538315,1,0,29
2008,20.87912178,1,1,34
2008,11.25,1,1,30
2008,23.07692337,0,1,32
2008,57.69230652,1,0,33
2008,7.142857075,0,1,34
2008,10.57692337,0,0,33
2008,14.67611313,0,1,34
2008,9.615385056,1,1,29
2008,11.53846169,0,1,34
2008,14.42307663,0,0,30
2008,13.46153831,1,1,34
2008,13.73626328,0,1,28
2008,35.09615326,1,1,30
2008,8,0,0,34
2008,8.17307663,0,1,34
2008,10.04807663,0,0,29
2008,25,0,1,27
2008,25.48077011,1,1,25
2008,13.46153831,0,0,33
2008,10.57788467,0,1,31
2008,24.03846169,0,0,31
2008,16.34615326,0,0,27
2008,12.5,0,0,31
2008,20.19230843,0,0,31
2008,29.80769157,0,1,27
2008,18,0,0,27
2008,31.25,0,1,33
2008,33.65384674,1,0,31
2008,6.490384579,1,1,34
2008,21.63461494,0,0,28
2008,14.42307663,0,0,34
2008,19.23077011,0,1,30
2008,38.46154022,1,0,32
2008,19.23077011,0,0,30
2008,14.90384579,0,1,29
2008,21.63461494,1,1,28
2008,12.98076916,0,1,29
2008,7.211538315,0,1,27
2008,12.98076916,0,1,26
2008,11.53846169,0,0,26
2008,43.26922989,1,0,26
2008,32.05128098,0,1,32
2008,33.65384674,1,0,26
2008,18,0,1,28
2008,14.68531513,0,0,30
2008,21.63461494,0,1,34
2008,23.07692337,0,0,27
2008,21.97802162,1,1,25
2008,21.63461494,1,0,27
2008,8.25,0,1,29
2008,10.57692337,0,1,31
2008,27.88461494,1,0,32
2008,31.25,1,0,32
2008,25.72115326,1,0,28
2008,36.05769348,1,1,32
2008,32.77972031,1,0,33
2008,38.46218109,1,1,32
2008,2.884615421,1,0,25
