sex,age,mrd,educ,cworker,region,race,earnings,height,weight,occupation
0,26,4,14,1,2,1,15081.97559,67,145,5
0,26,1,12,4,3,3,23362.87305,60,155,5
0,42,1,17,1,3,1,84054.75,69,138,5
0,47,3,13,1,3,1,33712.96875,67,165,5
0,33,1,12,1,3,1,38925.33594,64,150,5
0,28,1,12,1,2,1,84054.75,64,130,5
0,34,1,14,1,4,1,84054.75,62,130,5
0,38,6,16,3,3,1,23362.87305,69,125,5
0,38,1,12,4,4,4,23362.87305,61,135,5
0,45,1,18,2,2,1,38925.33594,64,115,5
0,29,1,13,1,4,3,33712.96875,63,143,5
0,40,6,14,3,4,4,20305.50977,63,115,5
0,56,3,12,1,2,1,9857.505859,67,169,5
0,32,1,10,1,2,2,19237.19531,65,150,5
0,58,1,12,1,3,1,84054.75,68,154,5
0,37,1,13,1,2,1,49430.10938,63,170,5
0,36,1,16,2,1,3,84054.75,65,201,5
0,52,6,12,1,1,4,84054.75,65,165,5
0,34,1,18,1,3,1,84054.75,64,160,5
0,45,1,16,1,3,1,38925.33594,64,110,5
0,48,1,12,1,1,1,84054.75,66,155,5
0,34,5,12,4,3,3,18168.8418,66,133,5
0,34,1,12,2,3,1,84054.75,63,100,5
0,47,6,14,1,2,1,23362.87305,66,145,5
0,42,1,12,1,4,4,84054.75,65,215,5
0,46,5,12,3,3,2,11953.45508,63,258,5
0,34,1,13,1,3,2,19237.19531,67,201,5
0,27,6,13,1,4,2,28560.38672,60,157,5
0,42,1,12,1,3,2,84054.75,66,186,5
0,32,6,13,1,4,1,38925.33594,67,190,5
0,39,6,16,1,3,2,23362.87305,66,180,5
0,61,1,12,1,2,1,28560.38672,67,150,5
0,38,4,14,1,1,1,33712.96875,62,110,5
0,29,1,15,1,3,1,44152.16016,68,140,5
0,46,1,12,1,3,1,44152.16016,58,95,5
0,34,6,12,1,2,1,23362.87305,65,501,5
0,48,1,12,1,1,1,44152.16016,64,148,5
0,36,1,14,1,1,3,84054.75,64,130,5
0,41,4,12,4,4,1,23362.87305,66,501,5
0,51,1,12,1,2,1,84054.75,64,115,5
0,54,6,12,1,2,1,19237.19531,67,150,5
0,43,1,13,3,3,1,38925.33594,60,129,5
0,44,1,12,4,3,1,28560.38672,65,200,5
0,38,1,12,1,3,1,33712.96875,68,155,5
0,49,4,12,4,3,1,33712.96875,64,130,5
0,38,1,12,1,4,2,28560.38672,65,150,5
0,34,1,14,1,1,2,84054.75,64,150,5
0,29,1,12,1,2,1,33712.96875,67,140,5
0,44,1,13,1,2,1,84054.75,64,121,5
0,44,1,12,1,2,1,44152.16016,66,190,5
0,36,1,13,1,1,2,23362.87305,67,130,5
0,26,6,15,1,4,1,28560.38672,66,120,5
0,35,1,16,1,4,1,84054.75,65,125,5
0,35,1,12,1,1,1,84054.75,65,170,5
0,37,1,14,1,1,1,23362.87305,59,94,5
0,35,1,12,1,1,1,49430.10938,60,100,5
0,36,1,11,1,3,1,23362.87305,65,200,5
0,27,6,16,1,4,2,28560.38672,67,132,5
0,31,1,13,1,3,1,84054.75,64,120,5
0,26,6,12,1,4,1,23362.87305,67,220,5
0,43,4,11,1,3,1,7782.854004,59,114,5
0,35,4,13,1,2,1,28560.38672,65,110,5
0,61,1,12,1,4,1,23362.87305,67,118,5
0,36,1,16,3,2,1,28560.38672,71,235,5
0,33,4,12,6,3,1,44152.16016,63,125,5
0,27,1,13,1,3,1,44152.16016,67,128,5
0,26,1,18,3,4,1,84054.75,63,106,5
0,32,1,12,1,1,1,44152.16016,62,130,5
0,30,1,16,1,4,4,44152.16016,64,125,5
0,33,1,12,1,3,1,28560.38672,66,126,5
0,44,1,12,1,4,1,12954.76563,64,234,5
0,33,1,12,1,3,3,23362.87305,63,128,5
0,39,1,13,3,2,1,33712.96875,62,105,5
0,39,1,11,1,1,1,44152.16016,65,140,5
0,45,1,13,1,2,1,84054.75,61,120,5
0,42,1,12,1,1,1,84054.75,63,180,5
0,58,5,12,2,1,2,28560.38672,66,155,5
0,60,1,11,5,1,1,33712.96875,65,140,5
0,51,1,16,4,1,1,84054.75,67,140,5
0,32,1,14,1,2,1,23362.87305,67,140,5
0,52,1,9,1,2,1,44152.16016,64,124,5
0,38,4,12,1,4,1,33712.96875,64,135,5
0,49,1,12,1,2,1,84054.75,66,200,5
0,57,1,12,1,1,1,84054.75,67,190,5
0,34,1,12,1,3,1,23362.87305,60,150,5
0,42,4,14,1,2,1,33712.96875,63,160,5
0,33,4,15,1,2,1,19237.19531,64,116,5
0,33,1,14,1,3,1,84054.75,60,105,5
0,37,1,14,1,3,1,84054.75,67,130,5
0,44,4,15,4,2,1,28560.38672,62,135,5
0,49,1,12,4,1,1,84054.75,68,180,5
0,56,4,11,1,3,3,28560.38672,68,170,5
0,38,4,13,3,2,1,18168.8418,67,239,5
0,50,1,12,1,3,1,23362.87305,64,170,5
0,46,6,16,1,2,1,38925.33594,62,108,5
0,45,1,13,1,3,1,49430.10938,62,145,5
0,45,1,14,3,4,4,84054.75,61,110,5
0,40,1,13,1,4,3,84054.75,61,175,5
0,26,1,12,4,3,2,38925.33594,66,140,5
0,39,4,12,1,2,1,11953.45508,66,118,5
0,48,1,17,3,2,1,84054.75,64,110,5
0,30,1,13,1,3,1,84054.75,67,148,5
0,25,6,12,1,1,1,19237.19531,64,115,5
0,35,1,15,1,2,1,84054.75,62,501,5
0,42,1,15,1,2,1,84054.75,67,180,5
0,27,1,14,1,4,3,84054.75,64,150,5
0,55,1,12,5,3,1,84054.75,62,139,5
0,51,4,14,1,4,1,33712.96875,66,147,5
0,26,1,14,1,1,1,38925.33594,66,145,5
0,48,1,16,1,3,1,49430.10938,69,150,5
0,43,1,14,4,1,3,84054.75,68,120,5
0,59,1,12,1,3,1,28560.38672,62,121,5
0,64,1,14,1,3,1,44152.16016,67,270,5
0,54,1,13,4,1,1,44152.16016,61,181,5
0,40,1,13,2,3,1,84054.75,64,128,5
0,30,1,11,1,1,1,44152.16016,64,140,5
0,25,4,13,3,3,2,16081.58789,62,120,5
0,55,1,12,1,3,1,84054.75,64,135,5
0,39,1,12,1,1,4,23362.87305,61,145,5
0,39,5,12,1,1,1,19237.19531,63,140,5
0,55,5,12,1,1,1,84054.75,67,160,5
0,42,6,13,3,2,1,33712.96875,67,278,5
0,28,4,13,3,3,2,14021.39453,64,169,5
0,30,6,14,2,1,1,23362.87305,61,120,5
0,37,1,13,1,3,2,38925.33594,62,130,5
0,27,4,13,1,4,1,9857.505859,63,98,5
0,30,1,12,1,3,2,23362.87305,63,140,5
0,49,3,12,1,3,1,10865.42871,67,210,5
0,34,6,12,4,3,2,28560.38672,63,180,5
0,36,1,12,4,3,1,38925.33594,63,123,5
0,42,1,12,1,1,2,84054.75,62,144,5
0,40,6,16,1,4,1,28560.38672,62,160,5
0,44,1,14,1,1,1,38925.33594,68,250,5
0,36,1,16,1,3,1,49430.10938,64,220,5
0,38,1,16,3,2,1,38925.33594,71,225,5
0,58,1,16,1,3,1,44152.16016,64,501,5
0,31,1,12,4,1,2,44152.16016,66,165,5
0,36,1,10,1,3,1,28560.38672,64,185,5
0,38,1,12,2,3,1,84054.75,68,125,5
0,49,1,18,1,1,1,84054.75,65,145,5
0,25,1,12,1,4,3,33712.96875,62,107,5
0,26,6,14,4,4,1,23362.87305,67,112,5
0,41,1,12,1,3,1,84054.75,63,116,5
0,47,1,13,1,1,1,84054.75,66,170,5
0,45,1,12,1,3,2,20305.50977,68,150,5
0,32,1,12,1,2,1,38925.33594,64,98,5
0,31,2,12,1,3,2,23362.87305,63,135,5
0,52,1,13,1,4,1,84054.75,67,140,5
0,37,6,15,1,2,1,28560.38672,68,140,5
0,43,1,12,3,3,1,49430.10938,66,160,5
0,44,1,12,4,4,1,84054.75,67,200,5
0,41,1,14,1,3,1,84054.75,60,122,5
0,35,4,9,3,3,1,18168.8418,63,172,5
0,43,1,13,1,3,1,49430.10938,68,501,5
0,60,4,12,1,2,1,18168.8418,63,145,5
0,47,1,13,4,2,1,18168.8418,63,115,5
0,28,1,12,1,2,1,28560.38672,72,135,5
0,37,1,12,1,2,1,49430.10938,65,115,5
0,33,1,12,1,2,2,33712.96875,69,170,5
0,29,1,12,1,1,1,44152.16016,66,130,5
0,46,4,12,1,4,3,6711.287598,66,160,5
0,50,1,18,1,3,1,84054.75,62,160,5
0,30,1,10,2,2,1,33712.96875,66,170,5
0,58,1,12,1,4,1,18168.8418,65,147,5
0,33,1,12,1,4,1,38925.33594,63,125,5
0,26,4,15,1,3,1,12954.76563,69,116,5
0,27,1,14,1,4,1,28560.38672,64,144,5
0,29,6,14,1,2,1,38925.33594,64,98,5
0,46,1,12,1,3,3,33712.96875,63,140,5
0,33,4,12,4,3,1,23362.87305,66,130,5
0,25,1,12,1,4,1,28560.38672,64,125,5
0,39,1,14,1,4,2,44152.16016,65,190,5
0,60,1,12,4,3,1,49430.10938,66,150,5
0,53,1,12,3,1,1,84054.75,62,106,5
0,59,1,12,4,4,1,44152.16016,60,501,5
0,49,1,16,1,4,1,84054.75,65,170,5
0,30,1,12,1,2,1,38925.33594,61,112,5
0,39,1,12,1,2,1,33712.96875,66,185,5
0,33,4,14,1,3,1,7782.854004,65,140,5
0,33,1,12,1,3,4,28560.38672,69,135,5
0,32,1,14,1,3,1,84054.75,64,140,5
0,45,3,12,1,2,1,15081.97559,66,140,5
0,41,1,13,1,3,2,33712.96875,63,210,5
0,30,6,18,1,1,1,44152.16016,66,200,5
0,42,4,12,5,3,1,33712.96875,67,133,5
0,25,6,17,1,2,1,20305.50977,69,145,5
0,41,1,13,1,3,1,84054.75,61,140,5
0,41,1,12,3,4,1,84054.75,64,125,5
0,35,1,14,1,3,2,44152.16016,62,190,5
0,33,1,12,1,2,1,84054.75,65,120,5
0,31,1,17,4,2,3,84054.75,60,150,5
0,40,1,15,1,1,3,84054.75,59,158,5
0,46,3,16,4,4,1,18168.8418,66,165,5
0,50,1,12,1,3,1,84054.75,64,170,5
0,36,1,12,1,3,1,38925.33594,67,180,5
0,65,6,14,1,1,1,84054.75,66,185,5
0,31,6,14,3,4,3,6711.287598,68,142,5
0,38,1,12,1,2,1,38925.33594,67,185,5
0,33,1,14,4,3,2,33712.96875,66,165,5
0,40,1,14,1,3,1,20305.50977,66,170,5
0,28,1,12,1,3,1,28560.38672,65,200,5
0,54,1,17,1,4,2,38925.33594,63,165,5
0,26,1,13,1,3,3,28560.38672,67,170,5
0,46,4,14,1,1,1,17171.26367,61,135,5
0,28,1,19,1,1,2,49430.10938,62,130,5
0,50,1,12,1,3,1,84054.75,64,150,5
0,36,4,12,1,3,1,9857.505859,60,110,5
0,51,1,12,2,3,1,84054.75,65,135,5
0,35,5,11,1,4,1,33712.96875,64,115,5
0,45,1,16,1,2,1,84054.75,63,125,5
0,37,1,12,1,3,1,38925.33594,60,112,5
0,50,1,14,1,4,1,28560.38672,60,145,5
0,38,1,13,1,2,1,84054.75,62,135,5
0,44,4,13,1,1,1,23362.87305,65,115,5
0,39,6,16,1,2,1,4726.391113,62,113,5
0,51,4,12,1,3,1,6711.287598,65,131,5
0,29,1,13,1,1,1,28560.38672,66,236,5
0,53,1,10,1,2,1,11953.45508,63,170,5
0,46,1,14,1,1,1,84054.75,62,140,5
0,52,4,12,1,2,1,33712.96875,66,160,5
0,25,1,13,1,3,3,28560.38672,64,117,5
0,55,1,14,1,4,1,84054.75,60,155,5
0,38,6,14,2,1,3,38925.33594,63,170,5
0,40,1,14,1,3,1,44152.16016,63,205,5
0,43,4,14,1,4,1,19237.19531,63,112,5
0,53,4,12,1,4,1,23362.87305,64,160,5
0,53,1,12,1,2,1,44152.16016,62,150,5
0,46,1,12,1,4,4,33712.96875,62,125,5
0,36,1,13,1,2,1,49430.10938,64,125,5
0,32,5,12,1,1,2,23362.87305,68,224,5
0,47,3,14,4,1,3,38925.33594,66,130,5
0,29,6,16,1,1,1,28560.38672,66,130,5
0,30,1,16,1,4,1,44152.16016,61,92,5
0,43,3,13,1,4,1,33712.96875,66,230,5
0,32,1,14,1,3,1,44152.16016,66,165,5
0,60,1,18,5,1,1,84054.75,62,140,5
0,26,6,18,2,2,1,38925.33594,64,130,5
0,35,1,14,2,4,1,84054.75,63,135,5
0,30,1,12,1,3,1,84054.75,61,125,5
0,48,1,14,1,4,1,84054.75,63,200,5
0,51,5,12,1,1,1,84054.75,63,111,5
0,53,6,12,1,2,1,38925.33594,63,165,5
0,40,1,12,1,4,1,84054.75,66,110,5
0,50,1,13,6,3,1,84054.75,61,125,5
0,54,1,12,3,3,1,84054.75,65,160,5
0,39,1,13,1,3,2,17171.26367,63,230,5
0,61,3,12,1,1,1,23362.87305,62,160,5
0,52,1,12,1,2,1,84054.75,64,140,5
0,38,4,11,1,1,1,23362.87305,64,118,5
0,56,4,12,1,3,1,16081.58789,64,160,5
0,51,1,12,1,2,1,84054.75,65,160,5
0,33,3,14,1,3,4,28560.38672,65,120,5
0,26,1,11,1,3,1,49430.10938,67,150,5
0,39,4,12,1,4,1,23362.87305,62,140,5
0,56,1,12,1,1,1,49430.10938,64,180,5
0,25,1,12,3,4,3,38925.33594,65,120,5
0,43,1,13,6,2,1,49430.10938,66,140,5
0,26,5,13,1,1,3,16081.58789,61,140,5
0,47,4,12,1,4,3,23362.87305,66,126,5
0,58,1,12,6,2,1,33712.96875,66,501,5
0,41,1,13,1,3,1,84054.75,62,130,5
0,33,1,12,1,2,1,44152.16016,63,145,5
0,44,1,12,1,3,1,28560.38672,64,170,5
0,49,1,13,1,3,1,84054.75,65,150,5
0,35,1,15,1,1,2,84054.75,64,142,5
0,40,1,11,1,2,1,84054.75,61,120,5
0,44,1,16,1,1,3,7782.854004,62,180,5
0,36,1,12,1,2,1,84054.75,66,115,5
0,43,4,14,1,2,1,18168.8418,63,245,5
0,39,1,12,1,2,1,33712.96875,63,140,5
0,25,1,12,1,1,1,33712.96875,67,180,5
0,56,1,17,1,3,1,84054.75,65,160,5
0,40,6,12,1,4,4,19237.19531,67,135,5
0,25,1,16,1,3,1,23362.87305,64,130,5
0,43,1,13,3,2,1,84054.75,62,105,5
0,34,1,12,4,3,1,33712.96875,63,115,5
0,57,1,12,1,3,1,84054.75,61,225,5
0,51,1,14,1,4,1,84054.75,68,170,5
0,36,1,18,1,3,1,38925.33594,67,230,5
0,25,1,16,1,3,1,33712.96875,65,122,5
0,30,4,12,3,3,3,20305.50977,60,140,5
0,31,1,12,1,2,1,33712.96875,62,115,5
0,37,1,12,1,2,1,28560.38672,65,190,5
0,34,1,17,4,4,1,10865.42871,61,145,5
0,37,4,12,1,2,1,23362.87305,65,135,5
0,50,1,12,1,2,1,84054.75,64,145,5
0,41,1,14,1,1,1,84054.75,62,125,5
0,35,6,16,2,3,2,23362.87305,68,238,5
0,29,1,12,1,3,1,38925.33594,65,140,5
0,43,4,18,2,1,1,20305.50977,68,176,5
0,26,6,16,1,3,2,19237.19531,64,140,5
0,47,1,12,1,2,1,44152.16016,65,155,5
0,46,1,12,4,3,1,84054.75,62,121,5
0,43,1,16,1,3,2,44152.16016,65,138,5
0,52,6,16,2,3,1,44152.16016,56,138,5
0,36,4,12,1,3,1,5675.895508,66,210,5
0,51,4,10,1,1,1,9857.505859,65,151,5
0,25,1,16,3,3,1,38925.33594,67,150,5
0,34,2,16,3,2,1,23362.87305,66,135,5
0,34,1,12,1,2,1,33712.96875,66,200,5
0,31,1,14,3,2,2,84054.75,62,128,5
0,36,1,12,1,3,1,16081.58789,64,160,5
0,45,1,13,4,3,4,84054.75,64,174,5
0,33,1,12,1,4,3,15081.97559,60,115,5
0,39,1,14,3,3,4,23362.87305,67,120,5
0,33,6,13,1,2,2,16081.58789,62,117,5
0,63,1,12,4,2,1,23362.87305,61,160,5
0,54,1,12,4,1,1,84054.75,61,145,5
0,25,6,12,1,4,1,12954.76563,66,155,5
0,44,1,13,4,2,1,84054.75,63,125,5
0,42,1,12,4,4,1,84054.75,62,140,5
0,31,6,15,3,3,2,20305.50977,66,190,5
0,45,5,12,3,2,1,28560.38672,62,230,5
0,46,1,12,1,3,1,49430.10938,68,501,5
0,34,1,12,5,3,1,38925.33594,66,170,5
0,42,1,13,4,3,1,12954.76563,63,165,5
0,27,1,12,1,4,1,33712.96875,65,204,5
0,48,1,12,1,3,1,84054.75,62,104,5
0,49,1,12,2,4,1,84054.75,64,135,5
0,29,5,15,1,3,2,8826.651367,64,174,5
0,28,5,12,2,1,2,33712.96875,64,198,5
0,46,4,13,1,1,1,28560.38672,64,180,5
0,29,6,13,1,2,2,44152.16016,68,160,5
0,30,1,14,1,1,1,49430.10938,67,190,5
0,29,1,14,3,3,1,84054.75,66,145,5
0,49,3,15,1,2,1,44152.16016,64,130,5
0,60,1,12,3,3,1,38925.33594,65,190,5
0,38,1,14,1,2,1,84054.75,66,501,5
0,36,1,12,1,3,1,84054.75,64,162,5
0,27,6,16,1,4,1,19237.19531,62,104,5
0,36,1,14,4,3,1,49430.10938,64,220,5
0,43,4,12,1,2,1,12954.76563,68,155,5
0,36,1,13,1,1,2,84054.75,67,140,5
0,59,4,12,4,3,1,84054.75,62,175,5
0,29,1,14,1,1,1,84054.75,66,160,5
0,48,1,12,1,1,1,84054.75,65,160,5
0,40,1,16,1,1,3,84054.75,64,145,5
0,57,6,12,1,2,1,28560.38672,61,112,5
0,43,6,12,4,1,2,33712.96875,67,160,5
0,44,1,12,1,1,1,33712.96875,62,140,5
0,42,1,14,4,2,1,84054.75,60,145,5
0,44,1,12,1,4,1,38925.33594,62,122,5
0,53,4,12,4,4,1,38925.33594,61,120,5
0,63,3,12,1,3,1,33712.96875,66,202,5
0,31,1,12,3,1,2,8826.651367,67,160,5
0,30,6,14,1,1,1,14021.39453,62,120,5
0,34,1,12,1,3,1,28560.38672,64,120,5
0,29,1,12,1,3,1,17171.26367,63,145,5
0,52,1,12,1,3,2,49430.10938,64,250,5
0,53,4,14,1,4,4,20305.50977,61,160,5
0,37,1,13,1,2,1,84054.75,64,165,5
0,60,3,12,1,2,1,18168.8418,66,153,5
0,59,3,14,1,2,1,28560.38672,62,118,5
0,40,1,12,1,1,1,84054.75,69,200,5
0,56,4,12,4,4,1,16081.58789,64,160,5
0,38,1,12,1,1,1,49430.10938,62,155,5
0,57,3,12,3,3,1,23362.87305,64,153,5
0,33,5,12,1,3,1,18168.8418,64,148,5
0,38,1,12,1,3,1,49430.10938,68,255,5
0,46,1,17,1,2,1,84054.75,66,501,5
0,39,1,12,1,1,1,84054.75,66,130,5
0,47,5,12,1,1,3,38925.33594,62,140,5
0,45,1,17,3,4,1,23362.87305,65,150,5
0,36,4,12,1,3,1,15081.97559,65,110,5
0,51,1,12,1,2,1,84054.75,68,170,5
0,39,4,14,6,3,1,33712.96875,66,112,5
0,35,4,14,3,2,1,23362.87305,67,108,5
0,28,1,18,4,2,1,44152.16016,65,160,5
0,52,1,13,1,4,1,84054.75,60,155,5
0,63,3,12,4,1,1,84054.75,66,138,5
0,42,4,12,1,3,1,23362.87305,64,501,5
0,48,4,12,1,3,2,17171.26367,66,180,5
0,28,1,17,1,4,1,28560.38672,68,121,5
0,25,6,12,1,1,1,38925.33594,63,140,5
0,52,1,14,4,3,1,84054.75,68,200,5
0,54,1,12,1,3,1,84054.75,61,148,5
0,62,3,9,1,4,1,84054.75,63,165,5
0,40,1,13,1,4,1,49430.10938,68,140,5
0,39,1,14,1,4,1,38925.33594,61,200,5
0,38,1,13,1,3,1,38925.33594,65,160,5
0,35,1,12,4,3,1,84054.75,61,110,5
0,41,1,12,1,4,1,84054.75,67,155,5
0,38,6,16,2,1,4,44152.16016,60,135,5
0,39,1,12,1,3,1,33712.96875,65,138,5
0,28,1,16,3,1,3,84054.75,59,128,5
0,38,1,12,2,3,2,20305.50977,67,230,5
0,42,1,9,1,2,1,20305.50977,66,240,5
0,47,4,12,1,4,1,38925.33594,66,145,5
0,54,3,12,1,2,1,17171.26367,66,165,5
0,44,1,13,1,3,1,84054.75,68,129,5
0,35,1,16,1,3,1,49430.10938,63,118,5
0,31,1,12,1,2,2,33712.96875,63,175,5
0,42,1,12,1,2,1,84054.75,63,140,5
0,36,1,12,1,2,1,84054.75,67,127,5
0,29,6,13,4,4,2,14021.39453,70,175,5
0,37,1,16,3,3,1,84054.75,70,315,5
0,49,3,12,1,3,1,9857.505859,64,120,5
0,63,1,12,1,2,1,28560.38672,65,138,5
0,39,1,16,5,1,1,84054.75,66,131,5
0,32,1,14,4,2,1,84054.75,67,160,5
0,61,3,12,1,2,1,28560.38672,62,160,5
0,31,1,12,1,3,1,84054.75,61,105,5
0,57,1,12,1,1,1,84054.75,66,138,5
0,64,4,14,1,4,1,20305.50977,65,112,5
0,59,1,12,1,3,1,84054.75,62,150,5
0,51,2,13,1,2,3,18168.8418,62,147,5
0,62,3,14,1,1,1,28560.38672,64,140,5
0,35,1,16,4,4,1,28560.38672,63,133,5
0,35,1,14,1,1,1,38925.33594,64,105,5
0,43,1,14,1,2,1,33712.96875,63,140,5
0,31,1,16,4,2,1,33712.96875,62,120,5
0,39,1,12,1,3,1,44152.16016,62,120,5
0,33,4,10,1,4,1,28560.38672,63,117,5
0,50,1,14,1,1,1,49430.10938,60,110,5
0,38,1,14,1,1,1,84054.75,63,125,5
0,50,4,12,1,2,2,23362.87305,62,160,5
0,33,6,12,1,1,1,16081.58789,65,125,5
0,58,1,12,6,4,1,23362.87305,68,209,5
0,40,1,16,1,2,1,84054.75,68,145,5
0,27,1,15,1,1,1,38925.33594,65,176,5
0,50,6,15,1,3,3,38925.33594,61,133,5
0,43,4,16,1,1,1,38925.33594,62,170,5
0,54,1,12,1,2,1,14021.39453,64,137,5
0,40,1,14,1,1,1,84054.75,64,145,5
0,54,1,12,1,3,1,38925.33594,66,196,5
0,34,1,12,1,1,1,44152.16016,68,200,5
0,49,1,12,1,3,1,49430.10938,66,185,5
0,41,1,13,1,2,1,38925.33594,67,138,5
0,49,1,13,1,2,1,84054.75,64,140,5
0,63,1,13,6,3,1,38925.33594,69,176,5
0,40,1,12,1,3,1,84054.75,63,155,5
0,30,1,13,1,4,3,84054.75,65,130,5
0,44,6,13,1,2,1,28560.38672,66,204,5
0,27,1,11,1,3,3,23362.87305,65,135,5
0,33,1,12,5,2,1,84054.75,62,115,5
0,32,1,16,1,1,1,28560.38672,67,155,5
0,52,1,12,1,3,1,84054.75,68,175,5
0,47,1,13,5,3,1,84054.75,60,170,5
0,35,1,14,1,4,1,84054.75,66,140,5
0,26,1,16,1,2,1,38925.33594,63,145,5
0,45,1,12,2,3,1,84054.75,63,175,5
0,36,6,12,1,3,3,10865.42871,61,105,5
0,37,4,12,1,4,1,33712.96875,67,150,5
0,33,4,14,2,2,1,33712.96875,63,170,5
0,37,1,16,1,3,2,19237.19531,63,165,5
0,44,1,12,3,3,2,23362.87305,60,122,5
0,50,1,12,4,1,1,84054.75,61,188,5
0,60,6,12,1,2,1,20305.50977,64,214,5
0,39,1,18,4,2,1,33712.96875,61,180,5
0,43,1,12,4,4,1,33712.96875,67,150,5
0,27,1,14,3,2,1,33712.96875,68,160,5
0,35,1,12,1,1,1,84054.75,65,120,5
0,52,6,12,1,2,1,23362.87305,64,230,5
0,27,1,16,1,2,1,84054.75,60,120,5
0,41,6,12,1,3,1,18168.8418,64,149,5
0,61,4,15,1,1,1,15081.97559,61,139,5
0,65,1,13,3,4,1,84054.75,67,190,5
0,30,5,14,4,1,2,20305.50977,68,175,5
0,35,6,12,1,3,2,23362.87305,60,95,5
0,41,1,12,1,3,1,44152.16016,65,120,5
0,52,1,12,1,3,1,38925.33594,60,163,5
0,43,1,12,1,3,1,33712.96875,64,138,5
0,30,1,8,1,4,3,20305.50977,64,120,5
0,28,4,12,1,2,1,16081.58789,61,150,5
0,28,1,12,1,1,1,38925.33594,64,135,5
0,45,1,12,1,3,3,84054.75,62,138,5
0,56,1,10,1,3,1,17171.26367,62,129,5
0,33,5,11,1,1,1,15081.97559,64,135,5
0,25,1,16,3,2,1,33712.96875,74,165,5
0,29,1,12,1,3,1,84054.75,61,110,5
0,40,1,12,1,1,1,84054.75,66,160,5
0,59,1,12,1,1,1,84054.75,66,180,5
0,39,1,11,1,3,1,84054.75,67,130,5
0,41,4,14,1,4,1,28560.38672,64,190,5
0,55,1,12,1,3,1,38925.33594,65,140,5
0,46,1,12,1,2,1,84054.75,68,175,5
0,43,1,14,5,3,1,38925.33594,66,140,5
0,39,1,13,2,3,1,44152.16016,67,200,5
0,27,6,12,3,1,2,23362.87305,64,129,5
0,46,4,13,4,1,1,23362.87305,66,210,5
0,29,6,14,1,3,1,28560.38672,66,125,5
0,39,6,12,1,1,3,28560.38672,59,135,5
0,39,4,13,1,2,1,23362.87305,63,150,5
0,35,1,13,1,2,1,84054.75,64,501,5
0,26,6,16,1,2,1,18168.8418,65,120,5
0,51,1,16,1,2,1,23362.87305,67,140,5
0,30,1,11,1,3,1,44152.16016,68,150,5
0,35,1,16,1,3,1,33712.96875,66,140,5
0,49,1,12,1,3,1,44152.16016,58,112,5
0,47,1,16,1,4,1,84054.75,62,130,5
0,35,1,12,1,4,1,84054.75,62,146,5
0,34,1,12,1,1,1,28560.38672,61,110,5
0,43,1,14,4,1,3,38925.33594,64,146,5
0,51,6,12,3,3,1,23362.87305,66,163,5
0,42,4,13,1,3,2,15081.97559,64,180,5
0,42,1,13,1,3,1,49430.10938,60,200,5
0,62,1,14,1,4,1,38925.33594,67,156,5
0,40,4,13,2,3,2,33712.96875,67,130,5
0,31,1,14,1,2,1,84054.75,65,130,5
0,32,4,13,4,4,1,17171.26367,62,105,5
0,59,1,12,1,2,1,44152.16016,61,200,5
0,58,1,12,3,3,1,15081.97559,62,160,5
0,31,1,9,1,4,1,38925.33594,66,207,5
0,44,1,13,1,3,1,84054.75,66,150,5
0,57,1,13,1,2,1,28560.38672,62,130,5
0,46,1,12,3,3,1,84054.75,62,159,5
0,46,1,12,6,2,1,23362.87305,63,115,5
0,57,1,14,1,2,1,84054.75,68,150,5
0,56,1,12,1,2,1,23362.87305,63,122,5
0,40,4,15,1,3,2,28560.38672,66,148,5
0,58,1,12,4,4,1,84054.75,63,105,5
0,46,1,13,1,1,1,49430.10938,66,150,5
0,34,6,18,3,4,1,28560.38672,69,195,5
0,26,6,16,1,3,1,18168.8418,63,104,5
0,32,6,14,1,3,1,28560.38672,67,130,5
0,30,1,12,1,2,1,38925.33594,68,160,5
0,38,1,15,4,2,1,84054.75,62,132,5
0,37,1,13,2,2,1,84054.75,61,115,5
0,51,1,13,1,3,1,84054.75,65,165,5
0,33,1,15,1,2,1,23362.87305,70,250,5
0,43,6,12,4,4,2,28560.38672,64,205,5
0,48,6,13,4,4,3,33712.96875,62,125,5
0,59,1,14,1,3,1,84054.75,65,140,5
0,49,4,12,1,3,1,23362.87305,62,105,5
0,34,6,13,1,3,2,18168.8418,62,128,5
0,35,1,12,2,2,1,84054.75,64,178,5
0,35,1,15,1,2,1,44152.16016,62,135,5
0,46,5,12,1,3,1,38925.33594,66,130,5
0,26,1,12,3,3,2,33712.96875,67,135,5
0,34,1,14,4,4,1,84054.75,63,160,5
0,39,1,18,4,1,1,84054.75,63,120,5
0,37,1,12,1,2,1,23362.87305,62,100,5
0,29,1,12,1,2,1,20305.50977,64,155,5
0,56,4,11,1,1,1,10865.42871,65,155,5
0,34,1,14,1,1,2,84054.75,65,127,5
0,45,4,13,1,1,2,38925.33594,71,190,5
0,36,1,12,1,1,1,44152.16016,66,160,5
0,27,4,11,1,3,1,20305.50977,63,120,5
0,39,4,12,1,3,1,15081.97559,68,180,5
0,34,1,14,4,3,2,18168.8418,65,150,5
0,36,6,17,1,3,1,33712.96875,68,145,5
0,47,4,10,1,3,2,23362.87305,60,119,5
0,48,4,12,1,1,1,14021.39453,64,135,5
